,lat,lng,District
589,-2.8293794,53.417679,Knowsley District (B)
590,-2.9265254,53.4214051,Liverpool District (B)
591,-2.8394792,53.387307,Liverpool District (B)
592,-3.0118777,53.6440291,Sefton District (B)
593,-2.696603,53.549678,Wigan District (B)
594,-2.8467951,53.3687169,Knowsley District (B)
595,-2.7293963,53.6958685,South Ribble District (B)
596,-3.0220002,53.6368655,Sefton District (B)
597,-2.7428296,53.6682477,South Ribble District (B)
598,-2.9900707,53.6515778,Sefton District (B)
599,-2.9869771,53.6533595,Sefton District (B)
600,-2.8650162,53.5868092,Sefton District (B)
601,-1.9139479,52.6379576,Lichfield District
602,-2.1899542,53.5103297,Manchester District (B)
603,-1.178848,54.554608,Middlesbrough (B)
604,-1.753758,53.8112783,Bradford District (B)
605,-1.5001314,53.8107687,Leeds District (B)
606,-2.1202929,53.0080411,City of Stoke-on-Trent (B)
607,-2.1632254,53.0469218,City of Stoke-on-Trent (B)
608,-0.6809323,52.4906465,North Northamptonshire
609,-3.0925088,53.3822388,Wirral District (B)
610,-2.7643434,53.3670297,Halton (B)
611,-1.3531289,54.6389379,Stockton-on-Tees (B)
612,-1.8751904,53.7137841,Calderdale District (B)
613,-1.4076959,53.3490155,Sheffield District (B)
614,-1.9646955,52.6041921,Walsall District (B)
615,-2.0173136,55.5523474,Northumberland
616,-1.1032189,52.6385046,City of Leicester (B)
617,-0.091263,51.36183,Croydon London Boro
618,0.8077147,51.4304603,Swale District (B)
619,-2.194363,53.5543656,Rochdale District (B)
620,-2.1472352,52.5881355,City of Wolverhampton District (B)
621,-0.158087,51.228854,Reigate and Banstead District (B)
622,-1.7385827,53.6351717,Kirklees District (B)
623,-1.4365283,54.9747608,South Tyneside District (B)
624,-0.203276,51.837927,North Hertfordshire District
625,-1.4011619,51.8079925,West Oxfordshire District
626,-2.0647367,52.5361943,Sandwell District (B)
627,-2.6669922,53.5440068,Wigan District (B)
628,-1.4583162,53.5999746,Barnsley District (B)
629,-0.3403554,51.4780167,Hounslow London Boro
630,0.547501,50.8532748,Hastings District (B)
631,-1.134904,50.794377,Gosport District (B)
632,-2.474714,50.599968,Dorset
633,-3.6106208,50.5232832,Teignbridge District
634,-3.532595,50.472021,Torbay (B)
635,-3.0508011,53.8276704,Blackpool (B)
636,0.5227033,51.6164658,Basildon District (B)
637,-0.2047057,54.0871406,East Riding of Yorkshire
638,-0.6525317,50.7928875,Arun District
639,-1.3919421,54.8981167,Sunderland District (B)
640,-1.594131,50.781176,New Forest District
641,-0.1811826,51.3576174,Reigate and Banstead District (B)
642,0.146108,52.179598,Cambridge District (B)
643,-1.6947603,55.4077431,Northumberland
644,0.1602001,51.5630462,Havering London Boro
645,-0.7843538,51.4203572,Bracknell Forest (B)
646,-1.3104761,53.4854293,Rotherham District (B)
647,0.6847873,51.5422066,Southend-on-Sea (B)
648,-0.1269649,51.4310029,Lambeth London Boro
649,-0.858224,51.7363596,Buckinghamshire
650,-2.2779153,53.7962969,Burnley District (B)
651,-0.1497993,50.844832,The City of Brighton and Hove (B)
652,-0.9614524,51.3936004,Wokingham (B)
653,-0.520342,51.9042516,Central Bedfordshire
654,-0.719034,52.399888,North Northamptonshire
655,-1.563711,53.660823,Wakefield District (B)
656,0.0417181,51.4023582,Bromley London Boro
657,-2.0225469,52.7151147,Cannock Chase District
658,-1.2944544,50.691449,Isle of Wight
659,-0.8308024,51.408371,Wokingham (B)
660,0.086184,52.535056,Fenland District
661,0.087982,52.533173,Fenland District
662,-2.0196394,54.9773841,Northumberland
663,-1.4541,53.567247,Barnsley District (B)
664,-2.1426079,53.6245861,Rochdale District (B)
665,0.341693,51.903446,Braintree District
666,-0.2113761,51.9150318,Stevenage District (B)
667,-2.7760313,53.3709273,Halton (B)
668,-2.8372459,54.079353,Lancaster District (B)
669,-1.462935,53.362851,Sheffield District (B)
670,-2.953917,53.382609,Liverpool District (B)
671,-2.21749,53.0592632,City of Stoke-on-Trent (B)
672,-3.5170113,50.7176739,Exeter District (B)
673,-2.5010938,53.5794767,Bolton District (B)
674,-1.3416117,50.8140393,New Forest District
675,-1.2836646,53.0070665,Broxtowe District (B)
676,-1.5323389,54.9077332,Sunderland District (B)
677,-1.7704567,52.7139476,Lichfield District
678,1.690918,52.452495,East Suffolk District
679,-0.7258927,51.2863552,Surrey Heath District (B)
680,-1.4215704,51.5952428,Vale of White Horse District
681,-1.680341,52.611014,Tamworth District (B)
682,0.237144,51.571989,Havering London Boro
683,-0.017072,51.146609,Tandridge District
684,-1.8508277,53.7907208,Bradford District (B)
685,-1.1173837,53.9375058,York (B)
686,-0.0911545,51.2835461,Tandridge District
687,-1.7979496,50.7420313,"Bournemouth, Christchurch and Poole"
688,-1.777511,53.8225506,Bradford District (B)
689,-0.1756826,51.3253072,Reigate and Banstead District (B)
690,-0.1506772,51.4023358,Merton London Boro
691,-2.390697,50.676056,Dorset
692,-0.1894827,51.1075793,Crawley District (B)
693,-0.4260594,51.5736918,Harrow London Boro
694,-1.078079,54.0076881,York (B)
695,-0.2917692,51.5139305,Ealing London Boro
696,-0.2010581,51.5818108,Barnet London Boro
697,-1.7220617,54.6321677,County Durham
698,-2.0057534,52.8808646,East Staffordshire District (B)
699,-5.0447661,50.4166263,Cornwall
700,-5.1060063,50.410778,Cornwall
701,0.0057092,51.2442728,Tandridge District
702,-3.3285946,50.6337028,East Devon District
703,-0.19653,54.099027,East Riding of Yorkshire
704,-2.5317566,55.1647273,Northumberland
705,-0.355324,53.765696,City of Kingston upon Hull (B)
706,-0.3497612,53.7618957,City of Kingston upon Hull (B)
707,-0.418224,53.725758,City of Kingston upon Hull (B)
708,0.2278976,51.6113837,Havering London Boro
709,-1.237297,54.55769,Middlesbrough (B)
710,-1.8093053,52.4397945,Solihull District (B)
711,-0.4464922,50.8080693,Arun District
712,-0.263173,51.9509456,North Hertfordshire District
713,1.148551,51.789601,Tendring District
714,0.077862,51.408674,Bromley London Boro
715,-2.0938746,52.5458658,Dudley District (B)
716,-0.2046996,51.3551887,Epsom and Ewell District (B)
717,-0.2690844,51.949479,North Hertfordshire District
718,-0.5527414,51.8033732,Dacorum District (B)
719,-0.5301738,51.8840449,Central Bedfordshire
720,-1.7688722,53.7415074,Bradford District (B)
721,-1.8192,52.584988,Birmingham District (B)
722,-0.1533652,50.8562129,The City of Brighton and Hove (B)
723,-0.7039502,52.1517507,Milton Keynes (B)
724,0.2112134,51.5791132,Havering London Boro
725,0.2082148,51.5700022,Havering London Boro
726,-0.9986387,51.4494219,Reading (B)
727,-1.3416117,50.8140393,New Forest District
728,-2.9573136,50.8677885,South Somerset District
729,0.690354,51.609378,Rochford District
730,-1.5501117,53.9892411,Leeds District (B)
731,-0.429641,53.837515,East Riding of Yorkshire
732,-0.9426315,51.4512232,Reading (B)
733,-0.98345,51.451027,Reading (B)
734,-1.3812147,53.6365403,Wakefield District (B)
735,-2.2091211,53.458641,Manchester District (B)
736,-0.9526231,51.4491638,Reading (B)
737,0.171375,51.118602,Tunbridge Wells District (B)
738,-3.3945619,50.622248,East Devon District
739,-0.2254924,51.4166437,Merton London Boro
740,-1.473863,54.856388,Sunderland District (B)
741,-1.4569217,53.7177435,Wakefield District (B)
742,-1.8149064,50.7249644,"Bournemouth, Christchurch and Poole"
743,-1.8932572,50.7613835,"Bournemouth, Christchurch and Poole"
744,-3.756902,50.514826,Teignbridge District
745,-0.1905753,51.2411591,Reigate and Banstead District (B)
746,-3.030554,53.363624,Wirral District (B)
747,-1.5208884,51.4157309,West Berkshire
748,-0.3261116,51.0725368,Mole Valley District
749,0.7581415,51.2633232,Swale District (B)
750,0.0256635,51.4067017,Bromley London Boro
751,-0.0821823,51.0143986,Mid Sussex District
752,-0.8561713,51.3755983,Wokingham (B)
753,-0.6592858,51.522636,Buckinghamshire
754,-2.457061,51.6913012,South Gloucestershire
755,-0.077866,51.589577,Haringey London Boro
756,-4.479526,50.82628,Cornwall
757,-0.8299478,51.502405,Wokingham (B)
758,0.1144373,51.5632727,Redbridge London Boro
759,-0.369641,51.42213,Richmond upon Thames London Boro
760,0.5940698,51.1408079,Tunbridge Wells District (B)
761,-1.2423157,51.8483191,West Oxfordshire District
762,-3.770735,50.282167,South Hams District
763,-0.8606374,51.3733758,Wokingham (B)
764,0.488162,51.7114515,Brentwood District (B)
765,-0.4761667,52.2530648,Bedford (B)
766,-2.2428713,52.1876927,County of Herefordshire
767,-1.6134291,52.8041947,East Staffordshire District (B)
768,-0.7841525,53.9347415,East Riding of Yorkshire
769,1.304481,52.633088,Norwich District (B)
770,-0.4449421,50.8077339,Arun District
771,-1.1871276,51.6593154,South Oxfordshire District
772,-2.9849652,53.650399,Sefton District (B)
773,-1.2195978,54.56231,Middlesbrough (B)
774,-2.0783048,51.883404,Cheltenham District (B)
775,-0.331844,51.636014,Hertsmere District (B)
776,0.72907,51.548047,Southend-on-Sea (B)
777,-0.38026,51.6527117,Hertsmere District (B)
778,-0.283788,51.658661,Hertsmere District (B)
779,-2.7472033,52.2246217,County of Herefordshire
780,1.752248,52.4880008,East Suffolk District
781,1.2968802,52.6415852,Norwich District (B)
782,-1.5224378,54.7686925,County Durham
783,-0.2987826,51.5082683,Ealing London Boro
784,0.008814,53.36089,East Lindsey District
785,0.289537,51.225493,Tonbridge and Malling District (B)
786,-5.3850781,50.2232311,Cornwall
787,-0.5180188,51.288891,Guildford District (B)
788,0.7344512,51.549747,Southend-on-Sea (B)
789,-4.7668967,50.4428322,Cornwall
790,-3.516873,50.458521,Torbay (B)
791,-1.481026,53.354257,Sheffield District (B)
792,-0.8224033,51.3611029,Bracknell Forest (B)
793,-1.080679,52.575905,Oadby and Wigston District (B)
794,-0.3098253,51.7511173,St. Albans District (B)
795,-3.021561,51.131503,Sedgemoor District
796,-2.9939192,53.6525096,Sefton District (B)
797,-0.5825766,51.2355214,Guildford District (B)
798,-3.397314,54.8652933,Allerdale District (B)
799,-0.1064563,51.3211688,Croydon London Boro
800,-2.3622496,53.7578545,Burnley District (B)
801,0.520697,52.416389,King's Lynn and West Norfolk District (B)
802,0.692483,52.291945,Babergh District
803,-1.6025652,53.7367574,Leeds District (B)
804,-2.0792672,51.9018436,Cheltenham District (B)
805,-2.08707,52.601887,City of Wolverhampton District (B)
806,-0.49227,52.115895,Bedford (B)
807,-0.4602266,52.1463875,Bedford (B)
808,-0.7487008,51.5508781,Windsor and Maidenhead (B)
809,1.4399279,51.3554147,Thanet District
810,0.1707111,52.665432,Fenland District
811,-2.3562117,51.388549,Bath and North East Somerset
812,-1.0617747,52.9661183,Gedling District (B)
813,-0.221385,51.448309,Wandsworth London Boro
814,-1.7529363,52.4683056,Solihull District (B)
815,-0.406334,51.882594,Luton (B)
816,-0.4077774,51.8827312,Luton (B)
817,-0.4163939,51.8686585,Luton (B)
818,-0.3566138,51.2971952,Mole Valley District
819,-0.383848,51.618088,Three Rivers District
820,-0.3829006,51.6435043,Watford District (B)
821,-0.5199338,51.655742,Three Rivers District
822,-0.4955461,51.6461165,Three Rivers District
823,-1.896345,52.2714452,Bromsgrove District
824,-0.6241805,51.7106004,Buckinghamshire
825,-1.5043269,52.9165114,City of Derby (B)
826,-2.122091,51.9041,Cheltenham District (B)
827,-1.3132507,54.5891016,Stockton-on-Tees (B)
828,-0.9614524,51.3936004,Wokingham (B)
829,-1.5696758,55.1416382,Northumberland
830,-0.3067025,51.7245999,St. Albans District (B)
831,0.7410318,51.5346727,Southend-on-Sea (B)
832,-1.1924464,54.6614205,Hartlepool (B)
833,-2.3748681,52.7779002,Telford and Wrekin (B)
834,-0.005301,51.1569762,Tandridge District
835,-2.928983,50.931676,South Somerset District
836,-0.9737836,54.581955,Redcar and Cleveland (B)
837,-3.0244479,53.6362511,Sefton District (B)
838,-0.1684475,50.8358361,The City of Brighton and Hove (B)
839,-2.7940546,54.0270421,Lancaster District (B)
840,-2.8014227,52.7192571,Shropshire
841,-1.4160529,54.8946044,Sunderland District (B)
842,-0.5619634,51.6039672,Buckinghamshire
843,-1.515957,53.825563,Leeds District (B)
844,0.4806332,52.080264,Braintree District
845,-0.302807,51.383349,Elmbridge District (B)
846,-0.289201,51.380769,Elmbridge District (B)
847,-0.289201,51.380769,Elmbridge District (B)
848,-0.7833861,51.4199695,Bracknell Forest (B)
849,-0.1845933,52.6063948,City of Peterborough (B)
850,-3.3616195,50.6935587,East Devon District
851,-0.4507271,51.3660834,Elmbridge District (B)
852,-2.7552422,51.2556257,Mendip District
853,-0.299714,51.727346,St. Albans District (B)
854,1.1616263,52.0634141,Ipswich District (B)
855,1.3005005,52.6189911,Norwich District (B)
856,-0.1424611,51.4252694,Wandsworth London Boro
857,-0.287308,51.718812,St. Albans District (B)
858,-1.5166451,53.3292921,Sheffield District (B)
859,0.00205,51.568724,Waltham Forest London Boro
860,0.0447883,51.3970529,Bromley London Boro
861,-0.3672262,51.4167489,Richmond upon Thames London Boro
862,-2.5581229,51.5830798,South Gloucestershire
863,-2.5431784,51.5155662,South Gloucestershire
864,1.10394,51.369383,Thanet District
865,-2.3293137,51.2290144,Mendip District
866,1.4449057,52.3805515,East Suffolk District
867,-4.4475151,50.3622035,Cornwall
868,-0.5415025,50.8048621,Arun District
869,0.2776804,50.77245,Eastbourne District (B)
870,-0.3762016,50.816214,Worthing District (B)
871,0.1642378,51.0520749,Wealden District
872,0.157905,51.068099,Wealden District
873,-0.3879047,50.8132038,Worthing District (B)
874,-1.5721379,54.8536108,County Durham
875,-1.2061775,53.0398623,Gedling District (B)
876,0.9354583,50.9836979,Folkestone and Hythe District
877,1.1235451,51.8420274,Tendring District
878,-2.525958,50.706837,Dorset
879,-0.3314906,51.5777447,Harrow London Boro
880,-4.1462236,50.4190651,City of Plymouth (B)
881,-0.494093,53.738141,East Riding of Yorkshire
882,-1.5946565,50.9002307,New Forest District
883,0.2752041,52.1009106,South Cambridgeshire District
884,-0.3447755,51.5905873,Harrow London Boro
885,0.0975496,51.4316513,Bexley London Boro
886,0.011968,51.573726,Waltham Forest London Boro
887,-0.2533784,51.3922814,Merton London Boro
888,0.4147489,50.844469,Rother District
889,-1.812043,52.567366,Birmingham District (B)
890,-1.534952,55.212374,Northumberland
891,-0.4383268,54.2928188,Scarborough District (B)
892,-1.4423977,53.5052,Barnsley District (B)
893,-1.8221559,52.5401604,Birmingham District (B)
894,-2.7396883,52.2234553,County of Herefordshire
895,-2.7524794,52.226692,County of Herefordshire
896,-1.0893111,53.5114743,Doncaster District (B)
897,-1.6470293,54.9718608,Newcastle upon Tyne District (B)
898,-0.3583639,50.8197326,Worthing District (B)
899,1.256001,52.499233,East Suffolk District
900,1.340067,52.6477943,Norwich District (B)
901,-2.461749,53.378398,Warrington (B)
902,-1.5416488,51.7265348,West Oxfordshire District
903,-1.476609,51.789561,West Oxfordshire District
904,-0.1351205,51.3235532,Croydon London Boro
905,-0.457272,52.1375792,Bedford (B)
906,-1.70534,54.98624,Newcastle upon Tyne District (B)
907,-1.67328,54.97939,Newcastle upon Tyne District (B)
908,-1.709448,55.4162,Northumberland
909,-1.578082,55.080814,Northumberland
910,-1.648028,54.981766,Newcastle upon Tyne District (B)
911,1.284038,52.6154289,Norwich District (B)
912,-0.272265,51.411904,Richmond upon Thames London Boro
913,-0.1957056,50.8276271,The City of Brighton and Hove (B)
914,-1.9077411,52.6764708,Lichfield District
915,-0.5504925,52.0616169,Central Bedfordshire
916,-1.9335514,52.4744509,Birmingham District (B)
917,-2.1768067,52.6007526,City of Wolverhampton District (B)
918,-1.4405917,55.0432191,North Tyneside District (B)
919,-1.446887,55.0451799,North Tyneside District (B)
920,-1.8319641,54.8552002,County Durham
921,-0.7976104,51.369491,Bracknell Forest (B)
922,-2.6887345,52.049588,County of Herefordshire
923,-1.7136104,53.7122399,Kirklees District (B)
924,-0.6864386,50.7808638,Arun District
925,-2.0186583,52.5544601,Sandwell District (B)
926,-2.0435687,52.5833378,Walsall District (B)
927,-0.559938,51.237272,Guildford District (B)
928,-3.756902,50.514826,Teignbridge District
929,-0.4279817,51.3523907,Elmbridge District (B)
930,-4.1249658,51.2098278,North Devon District
931,-0.4283227,51.3529168,Elmbridge District (B)
932,-2.2596681,54.8983792,Northumberland
933,-0.4137354,51.1937767,Guildford District (B)
934,-2.331536,51.9012949,Tewkesbury District (B)
935,-3.483566,54.70538,Allerdale District (B)
936,-0.7448598,52.0082096,Milton Keynes (B)
937,-0.9465,52.949014,Rushcliffe District (B)
938,0.4064981,52.253853,East Cambridgeshire District
939,-1.1532299,52.9735167,City of Nottingham (B)
940,-2.9573136,50.8677885,South Somerset District
941,0.724589,51.53752,Southend-on-Sea (B)
942,0.050214,51.4906813,Greenwich London Boro
943,-2.0119684,53.9429051,Bradford District (B)
944,-1.791349,53.690847,Calderdale District (B)
945,-1.289558,50.871103,Fareham District (B)
946,-0.1912119,51.4718219,Wandsworth London Boro
947,0.478828,50.840103,Rother District
948,-0.2537348,51.3374033,Epsom and Ewell District (B)
949,-0.799847,51.204057,Waverley District (B)
950,-5.0443305,50.2654935,Cornwall
951,-1.045657,54.528826,Redcar and Cleveland (B)
952,1.038988,51.3600328,Swale District (B)
953,-0.359742,51.2266919,Mole Valley District
954,-0.3369497,51.2232858,Mole Valley District
955,0.0359381,51.0617114,Wealden District
956,-0.0063076,50.8713017,Lewes District
957,-0.4309506,51.8573082,Central Bedfordshire
958,-0.6067143,53.7523484,East Riding of Yorkshire
959,-2.614207,51.476642,City of Bristol (B)
960,-1.3735052,52.7209697,Hinckley and Bosworth District (B)
961,-0.1033804,51.3212809,Croydon London Boro
962,-0.1744403,51.6140442,Barnet London Boro
963,-3.6191604,50.5102229,Teignbridge District
